scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-21 21:33:35.769094,"
I bought this around 2 months ago and it was a blessing. It was so much more comfortable than the stock strap, but a slight crack along the left strap started to form after use. I use my headset for beatsaber, onward, and not too intensive games like that. I did not drop my headset and took it off with care. I have no idea if it had a crack in shipping or some other point, but now it is completely torn off and I have to go back to the stock strap. If this elite strap breaks just from head movement then maybe this isn't the way to go.
","Reviewed in the United States on February 19, 2021",2,Style: Elite 2 Strap,"
More comfortable than stock strap, easily breakable
"
2022-05-21 21:33:35.808696,"
After 6 months my elite strap plastic broke and I do not find anywhere to get help for a replacementUpdate 9/3/2021:  I found support on a chat link on Oculus (It just popped up) And I had to sent my strap back and they are now investigating it.  I am hoping I get a replacement.  I really wonder why so many of these Elite Straps break so randomly.  Is there no quality assurance with the manufacturer?
","Reviewed in the United States on August 18, 2021",1,Style: Elite 2 Strap,"
broke on both sides after 5-6 months
"
2022-05-21 21:33:35.845538,"
Broke in normal use after one month.  And my relative also had break in same exact way.  It broke while simply tightening the strap with regular tension.  It breaks by the connection to the oculus in a 45-50 degree angle approximately.  It broke same exact pattern and place for me and my relative!  Design flaw due to tightening putting stress on that part of headset because headset sits at angle on head.  Bad design… NOT ELITE.
","Reviewed in the United States on July 16, 2021",1,Style: Elite 2 Strap,"
Do not buy!  Breaks!  Design flaw!!!
"
2022-05-21 21:33:35.884116,"
The must-have for the Oculus Quest 2 headset. This cable is an active optical cable that uses 2x fiber optic strands for the data and copper for the charging power. (AOC hybrid casble). Don't bother with third party / generic cables for the Oculus Quest 2. They're almost all copper for both data and charging and sketchy. USB 3.0/3.1/3.2 at long distances is unreliable at best. We had constant ""your headset is disconnected"" randomly during use with the generic third party cable. This one works flawlessly.
","Reviewed in the United States on August 12, 2021",5,Style: Headset Cable,"
Must-have for Oculus Quest 2 headset
"
2022-05-21 21:33:35.924971,"
I’ve had this for less than a month and it’s already broken. No rough use or anything like that I literally just took the headset off and the side snapped, and there’s a crack in the other side. Thankfully I think I’ll be able to get a refund but still, for how much it costs, it  shouldn’t be so flimsy. But I really liked it otherwise!
","Reviewed in the United States on April 2, 2021",1,Style: Elite 2 Strap,"
This strap ain’t so Elite...
"
2022-05-21 21:33:35.961471,"
After just one week, it broke. The screws that held it in place just came off. Returned it through Amazon and got a 3d printed headrest. Works just as good.
","Reviewed in the United States on November 16, 2020",1,Style: Elite 2 Strap,"
Broke after a week of light use
"
2022-05-21 21:33:36.000591,"
Broke after about a month of medium use. Something is wrong in the manufacturing process. I haven't yet shipped it back for RMA (because shipping stuff is a pain in the butt).When it was in one piece, it's great. It makes a very big difference in the comfort of the Quest. Instead of pulling down on the front of your face, as it does with the elastic strap included with the Quest, it squeezes the back of your head and pulls straight INTO your face, which is MUCH more comfortable.Fix the quality issue and this would be wonderful.
","Reviewed in the United States on May 3, 2021",2,Style: Elite 2 Strap,"
Broken, like everyone else
"
2022-05-21 21:33:36.036494,"
The small tiny screws come out after a certain amount of use. I bought this on December 31st and it's now, February 15th and both screws on both sides have come out and are lost which have rendered it useless. We are now 10 days past the return date.
","Reviewed in the United States on February 15, 2021",1,Style: Elite 2 Strap,"
Rivets or screws on black strap to the white strap....
"
2022-05-21 21:33:46.329822,"
like many other reviewers ours broke. first one side and last night the other side. sad part is that it made our oculus far more comfortable but they must have used the cheapest possible plastic for the straps.
","Reviewed in the United States on November 29, 2021",1,Style: Elite 2 Strap,"
snap city. amazon should not allow such low quality goods to be sold on its marketplace
"
2022-05-21 21:33:46.366253,"
While reading Reviews before purchasing the Oculus Quest 2, there were mentions of the headset strap that comes with the unit not quite getting the job done. I purchased this upgrade as part of a bundle after reading that. If you’re going to buy…or even already have the Quest 2 without this upgraded Elite Strap (more than just a strap really)….do yourself a huge favor and GET IT !!! You won’t be disappointed!It dials in to a perfect fit with every sized head….it also made a difference with potential fatigue. Keeps the headset from moving around while you’re active….and it just feels more comfortable
","Reviewed in the United States on January 10, 2022",5,Style: Elite 2 Strap,"
Yes, this Headset strap upgrade delivers!
"
2022-05-21 21:33:46.405110,"
Update 4 months later: it is still really comfortable, but we now have 4 cracks in it from just handling it. The plastic is super brittle. I have duct tape around several parts to keep it in place. It is rather expensive to be so flimsy.Original review: Honestly worth the money. It fits all the heads in my house (from really big to really small). Perhaps some of the cheaper options are good, but I am glad we just decided to get this one.
","Reviewed in the United States on March 16, 2021",5,Style: Elite 2 Strap,"
Comfortable but flimsy
"
2022-05-21 21:33:46.443075,"
complete and total waste of time. facebook is a multi billion dollar corporation but somehow doesn’t know how to use a usb port. if you have a normal computer DO NOT BUY THIS. it requires a USB C port which normal computers DO NOT have.
","Reviewed in the United States on February 8, 2022",1,Style: Headset Cable,"
biggest waste of money every spent.
"
2022-05-21 21:33:46.479465,"
Got this in the bundle with my Quest 2, so I'd assume since it's gonna be worth the $79 I paid for it. Instead, I got a faulty wire. Doesn't charge my headset while connected to my pc. Worse than that, it regularly and spontaneously disconnects the Oculus Link even though the cable is firmly plugged in to both my computer and my Quest 2. Strangely this wasn't a problem until recently (No, I didn't step on the wire or pull it or anything). No clue what's going on with this, but it's not worth $79.
","Reviewed in the United States on April 6, 2022",2,Style: Headset Cable,"
Stopped working, never charged my Quest 2
"
2022-05-21 21:33:46.517235,"
This was a gift for my daughter. She researched this product as well as talking to her gaming friends who have this Oculus. They told her it's the best on the market to purchase  She really enjoys playing the games. She is a gamer so this fit right in to her game plan so to speak. Highly recommend.
","Reviewed in the United States on April 9, 2021",5,Style: Carrying Case,"
Gift
"
2022-05-21 21:33:46.555594,"
The head band that came with the device is fine but this accessory definitely provides a lot of comfort especially when leaning your head against a chair with a good headrest.  If i had to make any complaints when you remove the VR googles one, sometimes I would have the habit of trying to put in on again but would need to make adjustments.  Still its worth the extra 50 dollars
","Reviewed in the United States on December 3, 2021",5,Style: Elite 2 Strap,"
Accessory you can't do without
"
2022-05-21 21:33:46.592984,"
Most everyone agrees you need a better strap on the Quest 2 than what comes in the box.  I first ordered a third party head strap that was $10 cheaper, but couldn't get it to click onto the Quest.  This one was back in stock and I haven't regretted it at all.  It fits the Quest perfectly and is extremely comfortable.  I can finally get a tight fit so that the screen doesn't go blurry because the headset moved on my head.
","Reviewed in the United States on May 28, 2021",5,Style: Elite 2 Strap,"
Great fit and a must have on the quest 2
"
2022-05-21 21:33:46.632138,"
Don't buy!
","Reviewed in the United States on December 15, 2020",1,Style: Elite 2 Strap,"
Snapped
"
2022-05-21 21:33:46.669224,"
I caved in and bought this cable after the anker one I bought was defective upon arrival. And like the title said, it worked great and never gave me an issue. Until yesterday while I was playing Pavlov on my quest 2 and I accidentally had the cable get caught on my arm and tugged on it while turning a corner in the game. Surely an $80 cable should be designed to withstand being tugged one at least a couple times. I can’t believe that at the price you pay for this cable you get a cheap plastic non-reinforced housing for the connectors.
","Reviewed in the United States on February 24, 2022",2,Style: Headset Cable,"
Worked great until it broke from getting tugged once
"
2022-05-21 21:33:57.350200,"
I knew this was a common complaint but bought it anyway because the Q2 default strap was just so bad compared to the Q1. Only getting two months out of it was still a disappointment. Otherwise a good headset strap, but too expensive to buy as a disposable over and over. This was with me treating it carefully bit perhaps wearing it on the tighter side (which the dial enables)Edit: Second one broke after a year of being careful not to over-tighten or lift from the back. Also during the colder months so that's probably a thing with the cheap plastic. Superglue doesn't help. Gonna try some other straps now that there's more options.
","Reviewed in the United States on January 19, 2021",2,Style: Elite 2 Strap,"
broke after two months
"
2022-05-21 21:33:57.388335,"
This might be the best upgrade you can make to the Oculus Quest 2.  It makes switching between users very convenient.  More importantly, it actually keeps the Oculus in place during more physically demanding games and apps.  It does little to improve the comfort of the Oculus pressing against your forehead - so don’t expect that design flaw to be solved with this accessory.
","Reviewed in the United States on January 9, 2022",4,Style: Elite 2 Strap,"
Huge Upgrade - No Brainer
"
2022-05-21 21:33:57.424219,"
Complete waste of money oculus and Amazon should refund anybody who purchased this junk.
","Reviewed in the United States on February 24, 2021",1,Style: Elite 2 Strap,"
Extremely cheaply made
"
2022-05-21 21:33:57.459792,"
I'd been using the strap that comes with the unit and didn't even realize there were accessories available until I watched a YouTube video. This is definitely worth it. It's makes for a more adjustable and comfortable fit. There's a wheel in the back you turn to adjust the snugness of the fit and you can get it 'just right'.The strap that comes with the Oculus isn't horrible, but this is definitely a worthwhile upgrade.
","Reviewed in the United States on March 29, 2021",5,Style: Elite 2 Strap,"
This makes a difference...
"
2022-05-21 21:33:57.496761,"
Unless you have a high-end super-fast wi-fi router, if you intend to play any PC-based games via Remote Desktop + Steam VR, this cable is a must. I don't know if you need to get the original one or if something cheaper would do the job equally well, I just wanted to play it safe.
","Reviewed in the United States on May 4, 2021",5,Style: Headset Cable,"
A must have accessory for PC-based VR gaming
"
2022-05-21 21:33:57.532665,"
Oculus should likely include this as the default rather than the elastic strap that comes instead.  The elastic strap required so much pressure to keep the headset in the right position on my face that it caused pain after just a few minutes use.  After replacing the elastic which this, wearing the headset seems almost effortless.  The weight of the headset is carried on the top of the wearer's head rather than the face.  In addition, the rear-head support comfortably balances the headset to prevent it from sliding down the wearer's face during most movement.  As a result, the headset only requires moderate pressure to keep in place with this strap installed.Installation was a piece of cake as well.  No tools required.
","Reviewed in the United States on March 15, 2021",5,Style: Elite 2 Strap,"
Make the Oculus Quest 2 pleasant to wear
"
2022-05-21 21:33:57.570648,"
so, i wear glasses, and was told by oc\fb to buy this headstrap in order to combat this. this did not help, it bent the hell out of my glasses, gives me neck pain the day after im done using it, and can also caise headaches. the elite strap does not compare to the original q1 strap which had a tilt on the backing to help distribute weight, this does not. IMO, both the base strap and this one are equally bad but for different reasons. Also these only cost FB 10 bucks to make, so why is this 50? it will work for some but not for everyone, also the craftsmanship is shotty at best, Get the franken one for best comfort and stability, or just 3d print this one for way cheaper if u think it will work for you.
","Reviewed in the United States on May 14, 2021",2,Style: Elite 2 Strap,"
painful and bad fit.
"
2022-05-21 21:33:57.608718,"
BUYER BEWARE. The side snapped in half maybe the 10th time I used it. I am a casual VR player who used the device well within reasonable limits of very light, near-stationary gameplay. I had only owned the headset for a few months when it snapped while I was just standing there, not even doing anything.The appearance is fine, the set up was easy, but it's just so incredibly flimsy. I wouldn't recommend anyone buy this.
","Reviewed in the United States on September 5, 2021",1,Style: Elite 2 Strap,"
DON'T BUY. Broke after 3 months of light use.
"
2022-05-21 21:33:57.647241,"
it was comfortable, better than the default, but it was sitting on a shelf for a while, and shattered into pieces, I got a third party head strap, and this one is much more easy to use, much more comfortable, has a spot to hold a battery, and is better in like every way, also has not broken on me yet.
","Reviewed in the United States on March 16, 2022",2,Style: Elite 2 Strap,"
comfortable...
"
2022-05-21 21:33:57.687893,"
I read all the stories about the strap breaking, so I was diligent with it.  Didn't matter.  Less than a month and it is in pieces.
","Reviewed in the United States on November 25, 2020",1,Style: Elite 2 Strap,"
Broken under normal use.
"
2022-05-21 21:34:07.992156,"
I ordered this with my Oculus Quest 2 in hopes that I would be able to use it as a link cable. However, the cable won't work with my graphics card on my laptop even though I verified that it's supposed to. It won't stay connected for some reason, it's not loose, it just has some internal connection problems with my graphics card. So now it's just a really long charging cable... The only reason I haven't returned it is...well I missed the return window... and I'm hoping that the Oculus team find a way to fix it. It's a high quality cable, but doesn't do what it's supposed to do for me.
","Reviewed in the United States on February 12, 2021",2,Style: Headset Cable,"
Glorified charging cable for me unfortunately
"
2022-05-21 21:34:08.029372,"
Got it for a new quest 2 I got to try. Guess the connection isn't fast enough? some graphic tear at the edge of the screen on any game I play from VRCHAT to Pavlov. shimmering an such (also have a rift S it has never done that.) Got a powerful pc  12 core Ryzen 9 3900x processor  64gigs of ram and a AMD Radeon 5700xt graphics card. Hope there's something better because this is oculus brand. If its not the best then what is for its own device.
","Reviewed in the United States on January 26, 2022",3,Style: Headset Cable,"
Screen tear when turning
"
2022-05-21 21:34:08.065790,"
I have an ASUS duel GPU laptop. This cable works well for transfering files, SideQuest, and charging . But not well enough to play on my laptop. I've had to resort to using Virtual Desktop and ALVR to even play PC VR games on my laptop. My 5G internet and wifi makes this ok most of the time. Though you are subject to radio inference which happens a lot in the trailer park I live in. Makes me wish I had a good VR ready Desktop, but sadly can't afford that.
","Reviewed in the United States on November 16, 2020",3,Style: Headset Cable,"
Doesn't work well with a duel GPU laptop
"
2022-05-21 21:34:08.104394,"
I noticed a couple cracks after light use during the first week. Broke after a couple weeks, and the Oculus support just stopped responding after they received all the info they asked for.
","Reviewed in the United States on February 11, 2021",1,Style: Elite 2 Strap,"
Developed cracks and Oculus support is unresponsive
"
2022-05-21 21:34:08.142194,"
This strap did work a bit better than the strap the headset came with, but it did not addess the issue I was having with way too much pressure on my forehead.  I realized I had stopped using it because of that, and it is too expensive of a toy with oo much potential to let it just sit like that. the halo one distributes the weight a lot more evenly and basically removes the problem entirely.
","Reviewed in the United States on June 14, 2021",3,Style: Elite 2 Strap,"
Get the one with a halo it works a lot better
"
2022-05-21 21:34:08.179791,"
I was very skeptic on purchasing these, but my co-workers raved about how much better these are then the default straps. I felt like the comfort of the original straps were fine and an upgrade over the Oculus Rift. However, after receiving these and trying it on the biggest upgrade isn't comfort, but strain on my eyes.The headset isn't' jostling around as much and moving slightly off center focus. I noticed this when moving my head rapidly for games such as beat saber the notes are more clear and I spend less time trying to focus my eyes. Huge upgrade and a lot less headaches!
","Reviewed in the United States on January 12, 2021",5,Style: Elite 2 Strap,"
Comfort is great, but the reduced strain on my eyes is even better!
"
2022-05-21 21:34:08.217736,"
They were recalled and then restock them but yet they're still cracking and breaking. Mine broke mid game, just snapped.
","Reviewed in the United States on February 14, 2021",1,Style: Elite 2 Strap,"
They didn't fix anything post recall, Don't buy, it It will break.
"
2022-05-21 21:34:08.254508,"
Fragile, broke after a few weeks of light use.
","Reviewed in the United States on December 31, 2020",1,Style: Elite 2 Strap,"
Easily broken, low quality waste of money
"
2022-05-21 21:34:08.292292,"
Everyone knows the standard strap is booty. As someone with a large head, it was necessary to get a higher quality strap. The thing feels weightless when it's attached. I imagine you could probably find a cheaper third party strap with similar comfort, but if you don't want to mess around and simply want the perfect strap, look no further.
","Reviewed in the United States on January 4, 2022",5,Style: Elite 2 Strap,"
Pricy but Worth It
"
2022-05-21 21:34:08.331100,"
The strap broke in one month. It was used infrequently. I have the RX lens that snap into the headset so I need to make adjustments while first putting it on to achieve crystal clear vision. They were very comfortable and I thought I had made a great purchase. Back to original strap until I figure out what I wanna do. Doubt you’ll have better luck!
","Reviewed in the United States on February 19, 2021",1,Style: Elite 2 Strap,"
CHEAP Snap
"
2022-05-21 21:34:18.728663,"
i love that this case fits everything including the charger! i recently bought my husband an oculus and he would leave the charger in the wall and place the oculus and controllers on the dining room table. this gives him somewhere to store it safely when it’s not in use!
","Reviewed in the United States on April 19, 2021",5,Style: Carrying Case,"
nice and safe storage
"
2022-05-21 21:34:18.767413,"
I bough this cord specifically to extend the battery life of the head set as it said it would keep it charged if plugged in while using. Complete BS.First, the c type probe sticks out of this huge, poorly molded clump of plastic so little that It will not reach the factory c port on my pc. So I was forced to use the USB converter anyways.After 22 minutes of use, I was down to 83% battery. Same as the cheap cords. Oculus is just another company peddling cheaply made crap for top dollar and you still only get cheap crap. May as well save the money and buy the cheap cords because their $80 cord work no better than the $16 cord.
","Reviewed in the United States on April 26, 2022",1,Style: Headset Cable,"
No better than the cheaper cords
"
2022-05-21 21:34:18.812750,"

Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:57Loaded: 10.54%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:57 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglish (automated)Audio Trackdefault, selectedFullscreenThis is a modal window.


 Just like many reviews states… the plastic breaks very easily. I’ve used it top 15 times top and now it’s broken and now taped so I can use it.Comfort wise is a game changer, but the durability is very low. I’d love to replace it, but No way I’m spending another $50 on this 🥺
","Reviewed in the United States on February 17, 2022",2,Style: Elite 2 Strap,"
Very comfortable and game changer, but quality is off
"
2022-05-21 21:34:18.859624,"
USB-C/thunderbolt cables are hard to parse through without running into a few duds and a multitude of over priced ones. Purchase this one if you don’t wanna look and want guarantee compatibility with your headset. Do a tiny bit more research save half the price of this item and buy a cheaper cable if you have the wheel power
","Reviewed in the United States on January 19, 2022",5,Style: Headset Cable,"
Too expensive for what it is but you know it’ll work
"
2022-05-21 21:34:18.909491,"
This headgear should be sold with the Quest2 with a slightly higher price.  The side bars on the headgear broke within a week.  I taped them up and it still works.  It is disappointing for a product that costs $50.  This should be more substantially made, either thicker or of a different material.  It is way more comfortable on the head.  Because the sides broke is why I gave it 4 stars.  I should have marked it down more.
","Reviewed in the United States on January 31, 2021",4,Style: Elite 2 Strap,"
Very Comfortable
"
2022-05-21 21:34:18.953373,"
Fits the controllers and the head gear with the elite strap installed. Well built. It wont withstand a car running over it but it will withstand getting dropped or banged around a little bit.
","Reviewed in the United States on December 29, 2021",5,Style: Carrying Case,"
Nicely built. Fits with elite strap attached
"
2022-05-21 21:34:18.998254,"
the original quest's case just plain looks better. this one is certainly durable, but you can tell they cut corners. the surface is a rough scratchy fabric and the zipper only came with a little bit of string rather than an actual pull tab. the insides also aren't nicely molded anymore to hold anything and everything just kind of sits in there. honestly, i don't trust the controllers just free floating inside. certainly better than just tossing the device in a backpack, but nowhere near as good as the price would suggest.
","Reviewed in the United States on February 11, 2021",3,Style: Carrying Case,"
it will protect your device, but it is ugly...
"
2022-05-21 21:34:19.039054,"
Yes, it works great and you can play and play for hours, but the ratchet wheel in the back of the head….SUCKS!! Oh my gawd!  It’s like so wimpy in it’s durability. But, that’s the only thing wrong with this product. Well, except the price.Is it worth over $100?  Not really. More like $70.
","Reviewed in the United States on April 21, 2022",4,Style: Elite Strap with Battery,"
Has the powah, just no durability
"
2022-05-21 21:34:19.080950,"
Biggest negative is that it extends too far back and catches the headrest of my gaming chair ALL the time (strangely this is not an issue with Rift S). I mostly play flight-sims and seated games and this is a major negative as it completely breaks immersion every time it scrapes against the headrest. I also didn't like the way it cups my head at the back. It felt hard, uncomfortable and a little claustrophobic. Went back to the more comfortable and practical default fabric strap. I gave it 2 stars because it is good quality and will maybe work better for the jumping around crowd.
","Reviewed in the United States on May 4, 2021",2,Style: Elite 2 Strap,"
Not great for seated games
"
2022-05-21 21:34:19.124261,"
I have only had this strap for about three months. I do not play my quest as much as I should maybe a couple times a week lately. Avoid buying this until they officially fix this issue.
","Reviewed in the United States on July 11, 2021",2,Style: Elite 2 Strap,"
Oculus has not improved these straps yet. They still break fast.
"
2022-05-21 21:34:29.497457,"
This was awesome for a few months, until the side anchor piece snapped clear in half when i was removing it after just 1 hour of normal play. I have taken great care of this head strap and have never once had an issue with it. I only bought it 4 months ago so it’s extremely disappointing that i already will have to replace it. Going to try to contact customer service to see if there is anything they can do to rectify and will revise my review accordingly if necessary.
","Reviewed in the United States on August 9, 2021",2,Style: Elite 2 Strap,"
Great….for a few months
"
2022-05-21 21:34:29.536577,"
Since this product is made from Occulus themselves you would figure it would be perfect in all aspects.While it protected the Occulus as intended it’s appearance left a lot to be desired. It’s bulky, hard to handle/carry, the zipper was weird and overall look was lackluster.Ultimately, I returned and bought another case that worked much better for our taste.
","Reviewed in the United States on May 15, 2021",2,Style: Carrying Case,"
Design Is Unfortunate
"
2022-05-21 21:34:29.578049,"
I thought I was one of the lucky ones after all the negative review. I took amazing care of this item . Got home today and product was racked in both places everyone is saying it failed. Sad cause I really did like this item. Returned for refund
","Reviewed in the United States on November 12, 2020",1,Style: Elite 2 Strap,"
The rumored are true no matter how well you takes care of it.
"
2022-05-21 21:34:29.618202,"
I ordered one of these when I first got my Quest 2, and was excited at the more comfortable fit and style.  However, the first one broke during a simple reset of the ratchet strap, and now my replacement one has broken in the same place.  Additionally, the second one broke much quicker and never stayed fully tightened.  Needles to say, it's not worth the $50 investment when there are clearly superior models from third party groups who actually pay attention to design elements and longevity.  This cheap piece of plastic is not worth your time or effort.
","Reviewed in the United States on September 12, 2021",1,Style: Elite 2 Strap,"
Breaks easily, happened more than once.
"
2022-05-21 21:34:29.660104,"
This EXPENSIVE fiber cable will eventually quit working because if you bend or crimp it in anyway, you'll shatter the fiber inside the cord.  You would think Oculus could produce a more durable cable that won't break when lightly used.  Find another option.
","Reviewed in the United States on May 6, 2021",1,Style: Headset Cable,"
Lasted 1 year ...
"
2022-05-21 21:34:29.696315,"
In my mind this is far better than the original strap. It’s easy to place and configure on the head. Only one thing- consider the same product with the battery. Since it comes with a carrying case, it’s definitely worth the money. However this strap is exactly what I thought. It’s thin enough to stir in the case that I bought separately even when the hand controllers have protective gear on them.
","Reviewed in the United States on June 28, 2021",5,Style: Elite 2 Strap,"
Great strap for the oculus
"
2022-05-21 21:34:29.735620,"
poor product for something thats $49, and suppose to be a OEM product. Def would Not buy again. 1 side completely cracked with Minimal Usage. ive only used it maybe 10-15x in 6 months. the other side is cracked as well but not completely off. I would look for something else.And if anyone else has a better head piece please let me know, bc i need a replacement now.
","Reviewed in the United States on June 22, 2021",1,Style: Elite 2 Strap,"
Broke, not even 5-6 months in, with minimal usage.
"
2022-05-21 21:34:29.777263,"
Working great... takes a ton of pressure of the front of my face and makes gaming comfortable.I know some people have had issues with the cracking/breaking... but I haven't experience that, and hopefully I won't. I also don't tighten too much, just snug enough not to shake off my head. Perhaps because I also have a bigger head, so I don't have to crank down as much to get it snug.
","Reviewed in the United States on March 15, 2021",5,Style: Elite 2 Strap,"
So Far So Good
"
2022-05-21 21:34:29.813519,"
I only gave 4 stars because it's annoying that they use the cheaper metal connector. The metal raps around and connects at a seam instead of  being on piece of metal.It doesn't change the practical nature of the cord but man spending 80$ I expected the more expensive connectors.
","Reviewed in the United States on March 8, 2022",4,Style: Headset Cable,"
works great No issues
"
2022-05-21 21:34:29.851158,"
I thought I could get by without this head strap, but once I got it, I know I will never go back.  I was doing some research on aftermarket head strap when I bought my OQ2, and didn't find one I felt like I could trust.  There maybe other options now for less price, but if you have $50 to spend, this is a good one.
","Reviewed in the United States on December 11, 2021",5,Style: Elite 2 Strap,"
Must for the Oculus Quest 2
"
2022-05-21 21:34:40.280330,"
Literally had this thing for a month before the back completely broke then eventually the middle side near the clip side.Ngl was it more comfortable when it was broken but that doesn’t change the fact some overpriced plastic should break this easily I was fairly gentle with it. Don’t know if I have gotten a defective batch or this is still their best. But probably should stick with the third party straps instead or the Vive deluxe audio strap which is 99$ and 20$ for the 3D print quest straps for it to be compatible but won’t break and is much more comfortable.Not sure if I can use warranty but I’ll let you all know if that works out well
","Reviewed in the United States on April 26, 2021",1,Style: Elite 2 Strap,"
2nd best option but expensive and fragile
"
2022-05-21 21:34:40.319225,"
When u plug this into your headset, your battery will go down about 10% even if you've been charging this thing for 2 days straight. It will say you have extended battery life but I just dont see it. The strap itself though is very comfortable and does seem necessary next to the one that comes with the headset. That one is trash. Your best best is too just plug your headset in with a long cable so u can move around or buy a backup battery bank and velcro it to the top of your headset.
","Reviewed in the United States on March 10, 2022",1,Style: Elite Strap with Battery,"
Doesn't seem to help at all.
"
2022-05-21 21:34:40.357200,"
You might as well just get a router and a cable for the same price. Less hassle, and might even just be less expensive.The main issue with this is that it is expensive and keeps disconnecting, it is REALLY easy to disconnect this on accident. Not to mention, it's a cable. I really recommend going wireless, I got the ASUS rt-ax55 and it works just fine for me.
","Reviewed in the United States on May 10, 2022",2,Style: Headset Cable,"
Get a router for the same price
"
2022-05-21 21:34:40.395079,"
Didn’t use very durable strong material I treat my stuff with ALOT of care and noticed that it had broken when I went to use it. It also has a stand on my desk away from everything else not just thrown around. Disappointed should have listened to the reviews sounds like vibe is better for the price. But as of right now their customer service bot says they will contact me and send me a new one. Hopefully they eventually make these straps more durable in the future. When it worked it worked amazing super comfortable and adjustable to make it tight enough.
","Reviewed in the United States on June 3, 2021",3,Style: Elite 2 Strap,"
Great until it breaks
"
2022-05-21 21:34:40.431511,"
When I put this on the Oculus Quest 2, the additional battery weight was very noticeable, but it is worth the trade off of not having to go through re-adjusting the Velcro each time my kid and wife want to use it. So far, the extended battery life will let my kid play for hours on it.
","Reviewed in the United States on March 14, 2022",5,Style: Elite Strap with Battery,"
Quick head adjustment worth the added weight.
"
2022-05-21 21:34:40.471692,"
The strap is very convenient compared the built in one. It ratchets to your head for a nice tight fit, and it has great support.However, after a month of daily use, the side started to crack. I placed a little gorilla Twitter on the inside to help support it, but now after 3 months of use, it has fully cracked. Not the worth the money for how long it lasted
","Reviewed in the United States on June 10, 2021",1,Style: Elite 2 Strap,"
Great comfort, terrible quality
"
2022-05-21 21:34:40.511571,"
Nice to have a good fit using my Elite strap, but no confidence in sturdy protection category.  I would take this on a trip unless packed in a bag wrapped by a blanket.  3rd party cases are just too bulky or for some stupid reason neglect to accommodate the bigger strap most of us use on our Oculus 2.  When you got the only case in town, you can get $50 reluctant for it.
","Reviewed in the United States on April 27, 2021",3,Style: Carrying Case,"
Its an official Oculus Case but WTF
"
2022-05-21 21:34:40.551420,"
The Quest 2 carrying case is a nice way to store your Quest 2 when you’re not using it, and a great way to transport it without having to worry about damaging the device. While it is similar to the Quest 1 case, the major difference here is that the zipper is hidden, and the inside is built specifically to hold the Quest 2 controllers and accessories. It’s a great case, and well worth the asking price.
","Reviewed in the United States on November 16, 2020",5,Style: Carrying Case,"
A Must Have for Quest 2 Owners
"
2022-05-21 21:34:40.588666,"
I've been using this case for my Quest 2 for quite some time now and I have to say that I couldn't be happier! The case was designed for the Quest 2 so it fits it perfectly! the sturdiness of the outer shell helps give me confidence when I transport it during trips or simply to a friends house for use. I would highly recommend this to anyone with a Quest 2.
","Reviewed in the United States on March 7, 2022",5,Style: Carrying Case,"
The obvious choice!
"
2022-05-21 21:34:40.629048,"
Pros:Much better comfort compared to the stock strap, would also recommend getting a VR Cover for extra comfortNice box, I removed the white cardboard part on the inside and cut its edges short so I could use it as a case for my Quest 2. The Quest 2 will fit with the strap in the box.Cons$50 might be a little pricey, but it was the only option on launch and it is a must have until 3rd party options become availableOther notesThe installation wasn't as bad as others might say it is. However prying the original cloth strap off was a little nerve wrenching, since I didn't want to hurt my new headset. I would recommend watching a review of the strap on youtube to see how to install it.
","Reviewed in the United States on October 15, 2020",5,Style: Elite 2 Strap,"
Great Comfort, Factory Looks
"
2022-05-21 21:34:50.943291,"
Perhaps other, cheaper cables could have sufficed, but I didn't want to risk it, so I went with this Oculus cable, and I'm glad I did. It's well-made and does a great job linking the Quest to a Windows computer. It offers more than enough length for sufficient movement as well, which is essential.
","Reviewed in the United States on January 10, 2022",5,Style: Headset Cable,"
Works perfectly with the Oculus Quest 2
"
2022-05-21 21:34:50.982348,"
This strap works better than the original, but I have to tighten it so tight to keep it in place that my scalp goes to sleep. That can’t be good. I think if it had a counter weight in the back it would help the Oculus off my cheekbones well enough without having to crank it down like a vise.
","Reviewed in the United States on January 28, 2022",3,Style: Elite 2 Strap,"
Needs a counterweight in back
"
2022-05-21 21:34:51.019655,"
I was expecting to be able to put my quest with the additional strap I purchased for it but it will not close. I can only use this case if I take everything apart and transport the strap some other way. sorely dissatisfied especially with the price. it feels too flimsy to offer true protection as well
","Reviewed in the United States on March 8, 2022",1,Style: Carrying Case,"
Too small for additional attachments
"
2022-05-21 21:34:51.058475,"
My 4 year old LOVES doing the occlus. This helps him put the headset on without struggling or it falling off. He can play the games now and not have to adjust it every few minutes. I love how it can adjust to all different sizes for my 4 year old, Me and my husband. I would recommend this if you have more than 2 people playing the oculus, makes it so much quicker to adjust
","Reviewed in the United States on March 25, 2021",5,Style: Elite 2 Strap,"
Super easy to use for any size
"
