scrapping_date,one_reviews_text,review_date,one_review_stars,Rating
2022-05-18 18:25:34.021731,Just fabulous fun!  You have to try beat saber!!!!,2022-05-18 18:25:34.021731,5,5
2022-05-18 18:25:34.093532,The Oculus is a real cool and different experience,2022-05-18 18:25:34.093532,5,5
2022-05-18 18:25:34.161350,Awesome for family nights or having friends over!!,2022-05-18 18:25:34.161350,5,5
2022-05-18 18:25:34.233147,Great it feels real specially the roller coaster..,2022-05-18 18:25:34.233147,5,5
2022-05-18 18:25:34.312921,Love it!  Just wish there were more games !!!!!!!!,2022-05-18 18:25:34.312921,4,4
2022-05-18 18:25:34.397693,Good for the whole family. Better resolution. Cool,2022-05-18 18:25:34.397693,5,5
2022-05-18 18:25:34.519370,This headset is amazing and so much fun to play!!!,2022-05-18 18:25:34.519370,5,5
2022-05-18 18:25:34.603177,Great fun!  Easy to use and fun games to download!,2022-05-18 18:25:34.603177,5,5
2022-05-18 18:25:34.671993,Great for family fun. Great device and fun to use.,2022-05-18 18:25:34.671993,5,5
2022-05-18 18:25:34.742771,I can’t believe how realistic this is.  Great fun!,2022-05-18 18:25:34.742771,5,5
2022-05-18 18:25:34.941839,Oculus works well. Truly an immersive experience!!,2022-05-18 18:25:34.941839,5,5
2022-05-18 18:25:35.031795,This thing is awesome can’t get my kids off of it.,2022-05-18 18:25:35.031795,5,5
2022-05-18 18:25:35.097752,VR Quest is one of the best VR games I play so far,2022-05-18 18:25:35.097752,3,3
2022-05-18 18:25:35.165476,Fun to play with would buy again..................,2022-05-18 18:25:35.165476,5,5
2022-05-18 18:25:35.237283,!!!!Love it!!! Having the best time with using it.,2022-05-18 18:25:35.237283,5,5
2022-05-18 18:25:35.303381,We love the Oculus so much! It is revolutionary!!!,2022-05-18 18:25:35.303381,5,5
2022-05-18 18:25:35.378369,Good product and experience at location os sale!!!,2022-05-18 18:25:35.378369,5,5
2022-05-18 18:25:35.500242,Its a great fun activity for the family we love it,2022-05-18 18:25:35.500242,5,5
2022-05-18 18:25:35.577036,This is fun to play with your family or friends!!!,2022-05-18 18:25:35.577036,5,5
2022-05-18 18:25:35.649841,good product and comfortable.  I liked............,2022-05-18 18:25:35.649841,4,4
2022-05-18 18:25:35.832761,Bought this item for my daughter and she loves it.,2022-05-18 18:25:35.832761,5,5
2022-05-18 18:25:35.910554,good product and comfortable.  I liked............,2022-05-18 18:25:35.910554,4,4
2022-05-18 18:25:36.009290,Love this vr....very portable....great games......,2022-05-18 18:25:36.009290,5,5
2022-05-18 18:25:36.074149,Excellent and easy to use product. Will buy again.,2022-05-18 18:25:36.074149,5,5
2022-05-18 18:25:36.137980,"Love the Oculus Quest 2. I bought 3 of these as Christmas gifts for my kids.  They have turned into entertainment for the whole family.  These things aren't perfect but I think they are pretty amazing and a good starting point for VR. 

Pros: 
Easy and fairly intuitive to use and setup if you have even minimal technical ability

Lots of entertainment options for the whole family from shooters to puzzles to exercise

Really fun to play games, socially interact, or watch media

Cons: 

Some people will be sensitive to the movement and may get motion sickness. My wife and youngest get sick pretty easily, the rest of us have no issue. Plus side is that many games give a comfort rating.

Battery life is not great. I typically get 1 to 1.5 hours on a single charge. There a battery packs available to extend battery life. 

Facebook account required - maybe a con if your not on Facebook or don't want to be. 

Multiple accounts - if you buy multiple Quests for use with friends and family do a little research into best way to setup game sharing before you setup. 

May not want to leave younger aged kids unattended to play.  As with any platform where people can freely socialize and interact there is going to be some amount of inappropriate conduct.",2022-05-18 18:25:36.137980,5,5
2022-05-18 18:25:36.197059,"I love this thing.

a few things to know for a much better setup-- 

you dont need a Oculus link cable to connect to play games on a gaming pc ,you can use ""Virtual Desktop"" (youtube how to side load onto the quest ""cas and cherry vr"") for a wireless setup that works great. 

also the issue with the battery strap and them breaking alternative 

go with a frankenquest setup---get a vive deluxe audio strap (could find for (100.00 found mine on ebay for 86.00 new)

the D.A.S. adapters are sold on etsy. I bought ""Metaversemake""20.99 for a sturdy setup .
for a more seamless build you can get one from ""Businesscompanyvr"" (doesnt use velcro for middle strap which i like )19.99+ shipping.

Annnnddd you can get a universal battery mount from ""tycotech3dprinting"".24.99 also on etsy.

Comes a little over the battery strap (which i have and compared) but i much rather have this superb setup.

it's definitely better in terms of being a counterweight and way more battery life depending on the powerbank you choose.

 the vive headset is way more comfortable  then both straps from oculus. 

The audio built in the headset vs the vive strap is *pffffttt* (meaning trash) compared to the strap. 

All in all its modular and well worth it.see you on population one .#joshmagosh25",2022-05-18 18:25:36.197059,5,5
2022-05-18 18:25:36.275238,"Simply put: Oculus Quest 2 in AMAZING!.  The games and videos are so immersive that they defy description.  It is literally like being transported to another world.  You can climb Mt. Everest, or cliff dive.  You can play games that allow you to fly.  You can watch movies on an IMAX theater sized screen in your own living room.  It is truly incredible.
That being said, I would have given it five stars if not for a few things that are a bit of a drawback.  The first (and biggest for me) is that there is no way to have more than one user account.  My husband and I both use it but he is the sole account holder so if advances in a game, I must play at that level also.  I also could see this being an issue if you had young children and didn't want them to have access to a more graphic or scary game.  
The second issue is the navigation--it is not very intuitive and I sometimes find myself spending a ridiculous amount of time just finding apps that we've purchased or a video I wanted to watch.  There is talk of updates that will improve navigation and even a rumor that a pending update will allow mulitple user accounts but, for now, this is what we have.  It's still an unbelievably fun piece of tech that has provided hours of entertainment and (suprisingly) exercise.",2022-05-18 18:25:36.275238,4,4
2022-05-18 18:25:36.344361,,2022-05-18 18:25:36.344361,5,5
2022-05-18 18:25:36.445092,,2022-05-18 18:25:36.445092,5,5
2022-05-18 18:25:36.540281,,2022-05-18 18:25:36.540281,1,1
2022-05-18 18:25:36.729884,,2022-05-18 18:25:36.729884,1,1
2022-05-18 18:25:36.803677,,2022-05-18 18:25:36.803677,4,4
2022-05-18 18:25:36.867508,,2022-05-18 18:25:36.867508,1,1
2022-05-18 18:25:36.958638,,2022-05-18 18:25:36.958638,1,1
2022-05-18 18:25:37.048621,I need to preface this review by saying this is the first real VR I have had other than the one that came with your galaxy phone which is required to run it.    The Oculus 2 is light years better in every way.   I love the fact that you can cast out to a mobile device or chromecast with a touch of a button.   The weight of the device is not too bad and even better with purchase of the elite strap.   Battery life for me seem to run about a solid 2 hours or more.   It does get a little hot on the face.   Not the unit itself as much of the lack of airflow to the face.   That's pretty standard with this tech.    Graphics are great and the sound is very good for not having to wear headphones.   The head strap speakers do an adequate job for my taste.    The pass through cameras are very helpful in knowing your surroundings.   I opted for the larger memory unit since games are stored on the device.    I wish they had a larger catalog of software for it on the Oculus app.   Once I purchase the link cable and connect it to a PC - it should give a broader selection.   Games i've purchased so far is Walking Dead & Start Wars Episode 1.    Both are great games.   I am having a blast with this thing.  Highly recommend.    Don't forget to go in and adjust your privacy settings to limit the amount of data that is shared with Facebook.,2022-05-18 18:25:37.048621,5,5
2022-05-18 18:25:37.132448,"This is my first VR.  The first day I put it on, I was amazed on how I am fully immersed not only in playing games but watching online movies.   The unit goes to standby mode when watching movies.  I read that you have to constantly move your head to avoid this.  Oculus engineers are aware of the problem and are in the process of fixing it.  It had one update since I bought it, but unfortunately it has not been fixed yet.  It does not go on standby during games though.  The standard headstrap is not at all comfortable.  I never tried the elite head strap but I am reading that that too easily breaks.  Each controller uses one AA battery and it lasted me a month before I had to replace it.  I am not sure how long the battery of the unit lasts because I never tried it with the headset unplugged.  When it is plugged, the battery level stays at 77% the whole time until you turn it off.   The sensors work at the dimmest red light.  I had no problem dimming my lights and the unit can still keep track of my hand movements.  The foam that touches your face is also not the most comfortable foam.  It leaves red streaks after an hour of using it.   The unit itself if great though.  You just have to spend more on aftermarket accessories to make it even greater. The clarity of the screen is acceptable.  Watching 3D movies is a great experience!",2022-05-18 18:25:37.132448,3,3
2022-05-18 18:25:37.205265,"So I give the Oculas Quest 2 ,four stars because the head strap is just enough of a strap to work, the rest of the system it self being contained in a head unit and have the capabilities that it has is pretty amazing, 

Now graphically I was expecting to be a bit better but it still beats out a Nintendo switch easy and is almost Xbox S graphics in comparison depending on the game and you have keep in mind that graphics are all around you over being on a flat screen in front of you,

Game play is what Nintendo should be at by now being they did the whole work out get your body moving thing with the Wii, and sorta the Switch but it’s just done right with Oculas.

I love the thing I look forward to when I get off of work to go play this thing, it can get the adrenaline flowing! 

I’ve gotten some good moments of motion butterflies in my stomach a fair amount of times and just work through it and I have a great time!

There don’t seem to be very many games but they are adding stuff fairly frequently and they just allowed Side quest stuff to be added so you can play other games other than Oculas quest 2 games, even demos or unfinished games companies are allowing you to try out.

So I’m impressed with it and I’m adding things as fast as I can to make the experience even better.

I recommend this highly snd your missing out on something very cool!!",2022-05-18 18:25:37.205265,4,4
2022-05-18 18:25:37.288059,"I can't say enough good things about this VR headset.  Having started with a Pixel Phone Daydream, then to an HP connected PCVR headset, the freedom of having a wireless VR headset with the high quality 6DOF tracking is just amazing!  Right now, I'm using it to play Star Wars Squadrons using a Thrustmaster flight stick and it is just mind blowingly good (game purchased on Steam, played using SteamVR, with Virtual Desktop App on Quest, and Sidequest loaded Virtual Desktop app).  For work, ImmersedVR allows you to map a physical keyboard to a virtual keyboard and work with as many monitors as you want, or even share them with others working with your in the same virtual room.  Microsoft's AltSpaceVR, Facebook's Horizon, VRChat, Rec Room and others provide social interaction in a time when many are in lockdown and can get it no other way.  VR's time has come and this headset is at the forefront!  There are a couple negatives to this unit though including the default head strap which is not very comfortable.  I recommend upgrading to the elite or elite with battery, or using the FrankinQuest mod found on YouTube.  Also, you have to be sure to shut it all the way down as letting it sleep seems to drain the battery quicker than I would expect.  Perhaps it's waking up because it sits on my desk and picks up movement. No other issues for me and I can't get enough of this thing.",2022-05-18 18:25:37.288059,5,5
2022-05-18 18:25:37.375796,"After having the Oculus Go, this was a good upgrade worth the money.  It is a little heavy and the head strap on the top is a little difficult to adjust, making it a little difficult to get comfortable.  But once you get everything set the way you want, you are good to go.  The upgrade in graphics and speed is a good step up.  Battery life is about the same as the old one.  You can play for a couple of hours before needing a recharge.  The guardian system field of play works good.  I don't like the haze on the lenses though. I wish they were clear.  I think they do it to help remove the ghosting affect.  Overall I think they are worth the money, but still need some improvements.  Every iteration Oculus comes out with seems to make the game a little better.  I also have the Oculus Rift and I play this more since I don't have to deal with the wires and the graphics are almost as good.  The one thing they messed up on was the speakers.  Why would they want everyone in the room to hear what you are playing??  This causes me to use my plug in ear buds to play.  The last model's speakers were much better as they were over your ears and only the player could hear what's going on.  Hopefully they fix this on the next model.  My kids and grandkids love to play this game.  Two of my daughters have the Quest 2 also, and they bring them to the house and we play against each other.  It's very easy to connect.",2022-05-18 18:25:37.375796,4,4
2022-05-18 18:25:37.508443,"I am a first generation gamer. The modern graphics processor begins with the 3D add-in cards in 1995. I bought the first PC version Tomb Raider game and excitedly spent hours trouble shooting installation errors to achieve an amazing 320x200 experience.  My 4MB 3Dfx Voodoo1 Graphics card patched 640x480 resolution. Quake got 41 frames per second at a resolution of 320 x 200.  “Back in the day’s”, this was geek speak for unbelievable and awesome.  Today, 60 FPS is workable and 120 FPS look like real life. Back then a single graphics card cost more than the Oculus 2. And the Graphics card required installation into a computer that in today’s standard is less powerful than a free watch inside a box of cereal. (Only a slight exaggeration)  Your phone has 100,000 times the processing power of the computer that landed man on the moon 50 years ago. Today with the Oculus 2 you can VR walk on the moon.  You can adjust the resolution at 5408 x 2736 compared to a pixilated 320 x 200 resolution.  The Oculus experience feels so real that weightless remains after removing the headset. At this rate of change, Oculus will develop Quantum mechanics technologies for photon entanglement and teleport our bodies to the moon. Forgive the Sci-fi, but the fantasy is real… get the Oculus. An error free experience. Today I walk inside a magical, and nearly hologram version of Tomb Raider.   You can’t imagine the exceptional experience.  Get the Oculus2.",2022-05-18 18:25:37.508443,5,5
2022-05-18 18:25:37.681825,"The Quest 2 is amazing. I'm an original Quest owner, and the improved resolution and clarity in the screen alone make these well-worth it (not to mention these were actually cheaper than the original Quest!) I recommend getting the elite strap upgrade with the battery. A bit pricey, but worth it. 

For those who were owners of the original Oculus Quest and looking to upgrade, be warned of two things:

1) I lost most of my progress of my games. Any game that does not do a cloud save will lose all progress. (Not a big deal, but do I really want to start my Beat Saber campaign all over? Did I want to start The Room from scratch again? Sigh.) Had I done my homework in advance, I would have realized this and took some time to copy some files from my original quest first from the few games I didn't want to start over. Not a big deal, just a little irritating. Search online for methods to move your game files from your old quest to the new one before you put the old Quest to rest.

2) The screen is LCD, not OLED. Great resolution, and higher refresh rate. However, you sacrifice being able to see true black. This is definitely noticeable in games with dark scenes. It's by no means a game stopper, and I only noticed because I was an original Quest owner. That's about the only thing the original Quest had going for it over this new one. Everything else makes this a superior upgrade. 

I highly recommend these for both gaming and fitness.",2022-05-18 18:25:37.681825,5,5
2022-05-18 18:25:37.754628,"Overall, this headset is pretty well built and user-friendly. There's also the convenience of not needing a PC, as you can just wirelessly connect to Wi-Fi. 

However, if you have the money, room space, and a powerful PC, I would highly recommend the Valve Index or HTC Vive Pro 2 instead. 

There were a few factors of this headset that I didn't like, one being the issue of battery life. According to a couple articles and YouTube reviews, you'll receive an average of 2-3 hours dependent upon the game or media app you launch. But according to my own experience, you'll be fortunate to receive BARELY 2-hours of gameplay before this headset dies. 

Another issue I have with this headset is the need for a Facebook account. While it doesn't personally affect me that much, it still raises the question of why it's necessary. Regardless, I just decided to make an ""inactive"" account, and hope for the best.

Last issue I have with this headset is the uncomfortable headstrap. I understand that you get what you pay for. However, it's obvious that if you want to have a ""good time,"" you're going to need to buy oculus accessories that provide that extra comfort, and battery life. In the end, you'll probably end up paying just as much for this headset and its accessories as you would the other headsets I mentioned above.

But even with these issues, if you don't have the money, the space, a strong PC, or these problems just don't bother you, I'd still recommend this headset as it's the best one out, for now.",2022-05-18 18:25:37.754628,3,3
2022-05-18 18:25:37.824487,All I can say is wow wow wow oh I love this machine my husband and I wanted to purchase a PlayStation five but we're over the 35 crowd so we weren't sure if we wanted to invest in another playstation again. Mind you at the fact that PlayStation right now is almost impossible to get your hands on unless you want to be ripped off. So we chose to go through the oculus direction of soon to be meta-Facebook. Lotta people are not too sure if they want to buy this oculus because of the new change of name and ownership. But I'm gonna tell you something right now there's no new machine expect it to come out for the next 2 to 3 years so regardless you still get updates on your device. You should and it would be very intelligent to buy this machine because they are flying off the rocks if you can get your hands on them I've never had an experience quite like I have on this machine as a kid always dreamt about what having VR would be like and it is amazing it feels like you are really there. The next day after we played it my husband and I had dreamed that we were in this world we were playing it was really wicked you were going to love it it is so much fun. It definitely opens up to its name and let me tell you something yeah the price might steer you away but there's no price that you could put on the experience you get with this virtual reality it is amazing and it's only going to get better Mark Zuckerberg is improving and he's about to throw a big bang out there in the market so if you have one of these bad boys you win!,2022-05-18 18:25:37.824487,5,5
2022-05-18 18:25:37.893286,"What a great bang-for-buck gadget! The Quest 2 is priced much better than the Quest 1, and that is a huge deal if you can understand how overpriced last years version was (+100$).

As an out-of-the-box gadget, you're getting a great easy to use VR device that will entertain users of all ages. Yes, you're not getting the full fidelity graphics of a high-end video card enabled computer with VR, but you're at least getting the same immersion and smoothness that tricks your brain into ""being there"" which is the core of this generation's VR experiences.

As a tethered ""Oculus Link"" cable (sold-separately) HMD supported by your high-end video card and desktop VR games upgrading from say, the Rift CV1, you're basically getting Rift-S functionality out of this setup, which is pretty darn great value not having to side-grade and spend more money.

If the last paragraph meant nothing to you, no worries because the standalone capability and the Quest 2 app store is probably all you will be needing to enjoy this purchase without regret.

A few things to note. You are unable to use this device currently in darkness and will need low light for the sensor cameras to keep your orientation in the VR environment. A workaround to this is to invest in a small and cheap IR light meant for security cameras to illuminate your gaming area, as the cameras also on the Q2 would be able to see in complete darkness in the same way.

Bonus note, my ""FramesDirect"" Oculus Go glasses prescription custom inserts snapped perfectly into the Quest 2 as they use the same exact lens housing!",2022-05-18 18:25:37.893286,5,5
2022-05-18 18:25:38.006954,"Finally: Affordable VR gaming for everyone! This thing is amazing! Setup and use is really easy, and the interface is so intuitive and immersive. The internal graphics are amazing without having to connect it to your PC!

I bought this system because I discovered a couple years ago that everyone in my family could enjoy VR--even my special needs son, who really loves ""riding"" virtual rollercoasters! The fact that you can take it anywhere without a computer is amazing!

I've also discovered that, because it is so much more physical than most gaming consoles, it's a great way to get a work out! Don't even think about wearing any warm clothes while you're playing Pistol Whip-- I get so sweaty after a few rounds of that game!

My biggest complaint is something that I hope they'll consider changing in the future with a software update: Unlike Xbox or Playstation, You can only have one account on the system at a time, which means if the individual games don't provide separate save slots (thankfully, Super Hot does), then any time someone else gets on, you'll lose your progress on that game when they play it! This seems like a huge oversight, and is why I deducted one star. I also don't like that a Facebook account is required, but considering its owned by Facebook, I don't expect that to change any time soon.

PROS:
• All-in-one advanced VR gaming
• Decent graphics
• Excellent selection of games (I recommend Superhot, Pistol Whip and The Climb, as well as the Vader trilogy)
• Great way to exercise!
• It just feels so immersive!


CONS:
• Only allows for 1 user account
• Must connect to Facebook",2022-05-18 18:25:38.006954,4,4
2022-05-18 18:25:38.078770,"The only way I can describe owning the Oculus is that it is just like having an indoor/outdoor pool that you don’t have to do any work to maintain. Whenever you feel stressed, bored, or tired of your surroundings all you have to do is put the headset on and jump right on in for the experience of a lifetime.
It’s like being on vacation when everything you know disappears to morph into a totally different environment. Amazing.
I also love the Oculus because you don’t need the TV or a computer to play it. So if other household members have claimed those devices you can still play the Oculus.
I play in the kitchen sometimes in between my chores.
If you like puzzles, or if you like meditation, or maybe you just like to be terrified...this is the game for you.
The downsides? After about 45 minutes of play the headset gets uncomfortable. For us this is a good thing because it keeps it fair for the next persons turn.
Also, the battery life only lasts about 2 to 3 hours.
Lastly, if you want to play games from the computer you need a 65.00 USB cord especially made for the Oculus. STEAM has some games you can enjoy but get the cord first if you want to do that. We haven’t done this yet so I can’t say what that’s like. My son does enjoy YouTube videos specifically made for Oculus. 
Also, there is an age limit on children playing this game but I am not sure what it is. I would look it up first, it can be scary if they suddenly find themselves up high somewhere or if freaky creatures or scary things come at them.
Other than that, I fully recommend this game to anyone I come across. Beat Buy always gives me great customer service.",2022-05-18 18:25:38.078770,5,5
2022-05-18 18:25:38.174505,"Got tired of waiting for my Rift S to come back from service, saw this, nabbed it. I also really wanted a cordless, self-contained rig for games that are just better with it.

Better than Rift S:
1. Image quality is certainly better. Less screen door effect.
2. No cord, no PC required. Turn it on and play. Can connect to your PC wirelessly and play many of your Steam games through the wifi connection. (Some assembly required) 
2B: Can install apps like Netflix and Hulu and watch your favorite shows on a ""huge screen"" from the comfort of your recliner. It's pretty cool.
3. Built in speakers are WAY better than Rift S. I spent hours trying to cobble together proper speakers for the S and eventually broke the headphone jack. Sound is really quite good.

Worse than Rift S:
1. Janky head strap. Premium strap an absolute requirement to attain any sort of comfort. Once purchased and installed, it's great and quite comfortable.
2. ""Sweet Spot"" is smaller. Anything outside that small area becomes increasingly blurry.
3. Manual IPD has only 3 settling which creates more of a binocular image than the S. You can tell you're looking through two different lenses/screens. Very noticable and distracting when playing 1st person games with any sort of fast/large movements. Had to disable the comfort ring (forget what it's called) for movement in Skyrim it was so bad. 
4. Cannot play top tier/heavy system requirement games even through the link cable. USB is simply no replacement for a dedicated Display Port. Skyrim was playable but Fallout 4 was not, and these are older titles. No way you could run Cyberpunk (assuming they make it VR) through USB.",2022-05-18 18:25:38.174505,4,4
2022-05-18 18:25:38.271249,"If you are worry about big brother and little brother spying on you.  Go to your Facebook account and turn everything to only me. Ad preference select not allowed.  When you are setting up oculus  change everything to only me.   Also if you live in California, Great news CCPA help you to opt out in giant website that gather your information.  Some website even give you an option to opt out by just clicking a button and putting your information.
 Now I seen in the comment about a small stain appearing. I can see it when I start up the oculus.  Although It does not disturb me when I’m playing games. 
 
Second on android users. Try to update you phone. Certain app won’t work if you don’t update.  Also you can run to a big issue on android where you can not get the latest update because it the phone is not supported no more. 

This thing is amazing. I can stream tv using chromcast tv while being connected to my Pc.  
I have a Roku and Apple TV but they didn’t pop up.  If you want to use it on pc  buy the oculus type c cable, it works either on your GPU, MOB or on newer pc case that have type c options. 

I had no issues with paring it on my pc. I had already stream vr and I download the oculus software for pc on there page. It feels so good just plugging  one cable to your pc then multiple ones. 
 I bought  the steam valve headset a while back but I had so many issues. I had to go inside certain folder to change names, update everything, spend hours with customer service. 
You can pair the valve knuckles to the quest but need the light house from either the HTC vive or the valve. That a pain but the reward is worth it. 
 It works! It simple! Not perfect but it get the job done.",2022-05-18 18:25:38.271249,5,5
2022-05-18 18:25:38.381952,"As a ""gamer,"" I was skeptical about VR. But after years of encouragement and nagging from friends, I finally coughed up the dough a ordered myself a set.

It's awesome. Like, I put the headset on, I don't want to come out. The games are really fun, the entertainment is awesome, and in some cases, you can get quite the workout from some of the apps (there are even fitness apps, which I haven't tried yet, I'm just talking games alone, but I'm looking forward to trying everything else the Oculus has to offer).

All in all, they are amazing. After buying a set for myself, my family started buying their own, and we've been playing online together. There's even a microphone so you can chat live with the people you're playing with (or against).

What surprised me the most, was how good the built in sound quality is on the unit itself, without headphones. But if you want the full immersive experience, I do recommend a pair of noise-cancelling ones. 

The reason it loses one star from me is that the battery life is abysmal, topping out at around two and a half hours, with a charge time of about an hour and a half. Additionally, it doesn't really show you everything it's capable of. You have to figure out a lot of things on your own, but that can also be a lot of fun, as you discover all sortsa new features you didn't even know the thing was capable of. 

At the end of the day, I'd still rather play video games traditionally in front of a television screen with a controller, but this is definitely worthy the moniker of being one your ""game systems."" The best I can say is that you need to try it for yourself. Bite the bullet and buy one, or find a friend who has one and demo it, because chances are, you'll be picking up one for yourself after. It's absolutely worth the money.",2022-05-18 18:25:38.381952,4,4
2022-05-18 18:25:38.545515,"I’m a VR enthusiast who’s owned nearly every major VR headset for the past several years.  I’m currently using the Oculus Quest 2, an HP Reverb G2 and a Valve Index.  All three of those headsets have their pros and cons, but the easiest one to recommend to anyone new to VR is the Oculus Quest 2.  It’s truly amazing what Facebook has been able to do in a stand-alone headset (no PC required) for only $300-400, and Oculus Link works surprisingly well if you want to play PC only VR games (assuming you have an adequately powerful PC).  It’s very easy to set up and use (since a PC is not required), the software library is extensive and high quality, the controllers and tracking work great, and it’s comfortable - although I’ve been using the Elite Strap with Battery Pack from day one, so I can’t really comment on the stock strap, but the Elite Strap is comfortable enough (although nothing compared to the G2 or Index).

If you’re upgrading from an Oculus Quest 1, be warned that not everything is better...  The resolution upgrade is noticeable, but the lack of fine IPD adjustment was a big step back - the Quest 2 IPD presets don’t fit me perfectly and that’s negatively impacted me personally.  Also, the sweet spot on the Quest 2 is noticeably smaller than the Quest 1 - anything slightly off center of your vision is much blurrier than the Quest 1.  Finally, the black levels on the Quest 2 are not nearly as good as the Quest 1 - this was to be expected when moving from OLED panels to LCD, but you’ll definitely notice the much lighter blacks.  So while I was hopeful I could retire my Quest 1 when I got my Quest 2, I’m still holding on to it for now due to all of these issues.  If you’re wondering, I haven’t noticed a big difference in the controllers and tracking between the Quest 1 and 2.",2022-05-18 18:25:38.545515,5,5
2022-05-18 18:25:38.760009,"I have a PSVR but decided to try out the Quest 2 due to the good reviews, the fact that it might be some time before Sony comes out with a updated PSVR2 and the fact that is not hard wired to anything.  I am very happy with the Q2, the graphics are much better than the PSVR though the PSVR has decent to good graphics depending on the  game you are playing.  I also picked up the extra battery that is in the much better head strap.  The extra battery along with the battery in the headset makes a big difference for extended game play.  With both batteries, I have yet to run out of juice during the times that I usually play.  Also, I don't have to play in one particular place due to being hard wired to a PC or a game console.  I now play in the living room which is a more open area. 

Pros:

1. Very nice, sharp graphics
2. No cables  attached
3. See thru mode (so you can see what's going on in the room 
    without taking off the headset.
4. light weight unit
5. Great tracking
6. Load times are short
7. Able to set up safe room boundaries to play within
8. Store available (through Wi-Fi) to buy and download games 
    directly to the headset
9. Downloads are fast

Cons:

Top volume on the headset is to low, the first 3 or 4 bars don't even get you any sound.  It's just enough sound but I would like more.  I'll have to look at options for a set of phones that has a volume control to get more loudness and some bass.  I'll miss the sound I could get with the PSVR coming from a multi speaker audio system which would be all around me.

Not enough good games (yet).  I'm sure more are on the way but the PSVR has a ton in comparison.

Requires a FB account.  For a person like me who doesn't care for social media, I had to weigh the good and the bad and decided to sign up.  I don't plan on using the account for anything else.",2022-05-18 18:25:38.760009,5,5
2022-05-18 18:25:38.830846,"This is actually the worst headset I've owned. I've tried original oculus and rift s and I have owned a psvr for some time, here's why this is gets 1 star:

-Poor choice of  materials that come in direct contact with your face  with no suitable first party replacements.

- poor head strap and replacing the headstrap with the better one available is nerve wracking and could have been designed better.

-Good screen, almost. The screen is clear, but theres still alot of glare with any bright white text, this is... passable.

-good controllers, no complaints here

-decent battery, but for some reason the headset would come on  its own so even if I left it with 90% it would be dead by the end of the day.

-decent game and apps library, if you've never been apart of the vr ecosystem you may be impressed, however as a psvr owner, I have most of the good games already and theres far more interesting games on psvr with the exception of supernatural, which is great! But it doesn't make a 400$ investment worth it.

-absolutely awful is that this thing has to be tied to an active Facebook account, even if you can activate it without triggering a ban on your account ( which has apparently happened to more than a few already, your still stuck giving money to Facebook and your allowing them to essentially have cameras and microphones in your home so if you were scared of alexa, then be terrified of this.  Originally it was my understanding that you wouldn't be forced to have a Facebook account as long as you had an ocules account for atleast the next 3 years. However thats not the case, apparently you have to merge accounts the moment you get a quest 2. So if you thought you might just wait and merge accounts to see if face books going to start shoving ads in your face you'll be disappointed, let's all just hope they don't start making it like actual Facebook.",2022-05-18 18:25:38.830846,1,1
2022-05-18 18:25:38.885834,"Hi ... this is my 2nd VR headset, I bought a Oculus Riff right after it came out. I enjoyed the headset but hated the light house sensors (little sensors on a couple of stands that point into your playing area). I had to reconfigure the playing area every time I went from standing to sitting (driving and racing games). 
When the Quest 2 was introduced, the price point was low enough for me to ditch the light house sensors and play games, watch movies and videos anywhere. I was finally rid of those pesky sensors.
This headset is standalone. You can take it anywhere and play without the need for cables, a PC or any sensors.  
Download games and videos right from the Oculus or other third party web sites. I highly recommend Beat Saber and Pistol Whip. 
Add a direct link cable (the one that comes with it is way too short) and connect to a VR ready PC and play a bazillion VR PC games. Haven't tried the wireless link yet ... to busy playing Pistol Whip.
This headset at the $300 price point is a steal. Jump on YouTube and watch video after video where reviewers praise this headset. 
Yes, they took some short cuts to meet the price point, but the video resolution on this device was not one of them.  Some don't like the head strap, I'm fine with it. Some say the sound quality is sub par, it has a headphone jack on the device. Just plug in your favorite headphones or earbuds if you want better sound. I myself worry about the white color getting dirty, but so far ... so good.
If you wear glasses, they will fit inside the headset ... or at least mine do. They also offer the option of buying frames that include you eyeglass prescription that snap right into the headset. I wear bifocals and I have tried playing and without them. I generally play without.
The headset does only offer three eye distance settings. This is fine for most people. Your results may very.
This headset out performs headsets costing twice as much in video quality and resolution. 
Again ... at this price, it is an amazing value. The most bang for the buck out there in VR headsets.",2022-05-18 18:25:38.885834,5,5
