Game_Id,Game_Name,Game_price,Game_description,Game_Modes,Game_PlayerModes,Game_Tracking,Game_Controllers,Game_Platforms,Category,Game_Genres,Game_Languages,Game_Version,Game_Developer,Game_Publisher,Game_Website,Game_ReleaseDate,Game_Policy,Game_RecommrndedCPU,Game_RecommrndedGraphics
1787978867893011,Pre-flight Inspection,¥290,"Pre-flight Inspection is an aircraft exterior walk-around for pilots, cabin crew, ground handling crew and any aviation enthusiast. This is a fun way to learn all of the pre-flight responsibilities.
Before every flight, there are safety precautions that need to be taken, as it is the last time any irregularities that might have occurred should be spotted and fixed.
You will be walking around an A320 in Vilnius Airport and learning how to remove locking devices, secure external openings, ensure that the aircraft has all its necessary equipment, and plenty more.",Single User,,,,"Gear VR, Go",Apps,"Educational, Exploration, Simulation",English,1.0.25,BAA Training,BAA Training,https://baatyperating.com/,"April 12, 2018",Privacy Policy,,
2079355438825794,Wrong Voyage Ex Demo,Get,"Wrong Voyage Ex is a FPS/ exploration/ easy-puzzle hybrid game, with free intense locomotion, using a pixelated retro style.

After getting lost in the wrong levels for an eternity I came to a new unknown area, where ancient constructions and technology meets without a reason. Again the same questions unanswered. Who had built this world apparently abandoned? what was my role in all this? I have to find out...",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Action, Exploration, Shooter",English,1.17,Fguillotine,Fguillotine,https://stmania2010.wixsite.com/fguillotinevr/wrong-voyage-levels,"March 14, 2019",Privacy Policy,,
1267305453346375,SRF Live 360° - Cupfinal,Get,"Verfolge den Schweizer Fussball-Cupfinal am 25. Mai 2017 in 360° als wärst du live auf den besten Plätzen im Stadion. Mach mit beim exklusiven Beta-Test und teste die innovative Technologie von LiveLikeVR, die 360° und Virtual Reality (VR) vereint. Dir stehen drei verschiedene Kameraperspektiven mit Rundumsicht zur Verfügung: Ob aus der virtuellen VIP-Lounge oder direkt hinter den beiden Toren – du entscheidest, aus welcher Perspektive du das Spiel verfolgen möchtest. 

Ob mit oder ohne Cardboard – erlebe den Cupfinal FC Basel gegen FC Sion mit SRF Schweizer Radio und Fernsehen live in 360°. Dies ist vorerst eine einmalige Gelegenheit, also nutze die Chance und teste die App am 25. Mai 2017.
 
Für ein reibungsloses 360°-Streaming wird eine stabile und schnelle Netzverbindung vorausgesetzt. Das mobile Netz ist dafür unter Umständen zu wenig performant.

Teile uns dein Feedback per Mail mit (srf@srf.ch), damit wir mit deiner Hilfe unser Angebot für die Zukunft entwickeln können.",Single User,,,"Gamepad, Touchpad","Gear VR, Go",Entertainment,"Action, Adventure, Exploration, Social, Sports","English, German, German (Switzerland)",1.0,SwissCup VR,Schweizer Radio und Fernsehen (SRF),http://www.srf.ch/,"May 18, 2017",Privacy Policy,,
1548442951878869,Virtual Roulette,¥190,"Virtual Roulette

Play as much roulette as you like, whenever you like. Virtual Roulette 2 offers, realistic casino style European Roulette play, with all available bets, including Neighbours to Zero, Orphans, and Series.",Single User,,,Oculus Go Controller,"Gear VR, Go",Entertainment,"Arcade, Simulation, Sports","English, English (US)",2.0,Paradigm Shift,Paradigm Shift,https://www.paradigmshiftstudio.co.uk/,"August 3, 2017",Privacy Policy,,
1143782212362210,Wisdom House,¥90,"A House which is full of many kinds of mistery, imagination makes players fell nervous, exciting and fuuny. In the House, the mental capability is the mainly judgement whether can you conduct the House or not. Memory, the ability of space imagination and the ability of overcoming difficulty, logical inference and your main attention which all can not be less. With this game, you will know that you have the strong ability of the Mental Capability and also you will know how strong the potential of the Mental Capability of human.
Of course, don't be worry about it, because it brings you much to acknowledge how interesting of this game that all beyond your imagination.
",Single User,Touchpad,"Gear VR, Go",Games,"Adventure, Educational, Puzzle, Social, Strategy","English, Chinese (China)",Ages 17+,1.2,CUBES TECHNOLOGY,Cubes Technology Team,http://www.1ciy-tech.com/,"November 16, 2016",Privacy Policy,Terms of Service,,
1348481425226688,Hello Captain - a Short Pirate Story,¥190,"Hello Captain is VR short story about being a pirate captain. Command your simple crew and have fun at the sea.

Handsfree experience: Use only your gaze to control the actions in the game.

Do you know Game Jams? 'Hello Captain' got its start at Global Game Jam 2017.

If you liked this game, we have published two other VR short stories:
Feast VR,
Go Shrink Yourself",Single User,,,,"Gear VR, Go",Entertainment,"Adventure, Casual, Movie, Narrative, Simulation","English, English (US), English (Australia), English (Canada), English (South Africa), English (UK), Finnish",1.3,Mista,Slothmachine,http://www.slothmachine.net/,"February 8, 2017",Privacy Policy,,
1478011548974390,BreatheVR,¥290,BreatheVR is a virtual reality application for GearVR that uses the breath and rewards you visually to help you reach your relaxed state. The benefits of deep breathing to aid relaxation have long been recognised. Recent studies using virtual reality also evidence further benefits. BreatheVR combines the power of virtual reality and deep breathing to create a uniquely immersive experience for you. BreatheVR has been developed for people who want to relax and be mindful. Take a few minutes out of your day and engage in some deep breathing relaxation to promote wellbeing. Taking time and responsibility for your health in today’s fast paced society is now more important than ever. Be part of the BreatheVR journey. We want to hear from you - please get in touch with us at customer@discoverneon.com,Single User,,,,"Gear VR, Go",Apps,"Casual, Medicine, Relaxation/Meditation","English, English (US)",2.1,Neon,Neon,https://www.discoverneon.com/,"May 25, 2018",Privacy Policy,,
1602299743220506,Escape Velocity,Get,"Many people perceive the refugees coming to Europe as one nameless, faceless mob that threatens their social security and way of living. We want to help change that perception by letting our audience experience life from the perspective of four individuals who are just as relatable, complex and “real” as anyone else. They do have names. They do have faces. And they have all kinds of interesting stories to tell.

Virtual Reality has often been called an empathy machine - and rightly so. We strongly believe VR is the perfect medium for what we are trying to achieve. VR headsets literally wrap the story all around you and let you see the world through someone else’s eyes - until you get fully absorbed and you forget they are someone else’s. You become them. And this moment is the perfect opportunity for storytellers to create maximum impact.",Single User,,,"Oculus Go Controller, Touchpad","Gear VR, Go",Entertainment,"360 Experience (non-game), Documentary & History, Narrative","English, Arabic, German, Persian, Persian (Afghanistan)",1.3,Jungeroemer,Junge Römer,https://www.jungeroemer.net/escape_velocity/,"April 19, 2018",Privacy Policy,,
2043845889041446,Insect Revolution,¥490,"You’ve spent years working your behind off as part of the Doomsday Force, the secret military elite squad that got stuck dealing with every apocalyptic threat. Yeah, it was a thankless job, but you don’t care. You’ve finally retired to your own private tropical island. Population One. Just you and the rum. Life couldn’t be more perfect…

Unfortunately, no matter how far you try and distance yourself from disaster, it always seems to find you. When a ship sinks off shore, you discover that not only has a predatory insect race from a parallel dimension invaded your island paradise, but that the entire earth is under threat. 

Only you have the skills needed to make these critters bug off. It’s swattin’ time...",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Action, Adventure, Shooter",English,1,Zenva Pty Ltd,Zenva,https://zenva.com/,"April 18, 2019",Privacy Policy,,
951652424934219,Zombie Gunner,¥190,"Global Archiact Jam 6 Winner!

Choose your level such as Motel Parking Lot. Choose your character; will you be the farmer or the escaped convict? Choose your weapon; go for the shotgun for multiple kills at once! How long will you last with more and more zombies coming for you?",Single User,,,Gamepad,"Gear VR, Go",Games,"Action, Arcade, Casual, Fighting, Shooter",English,1.7,Mobile Mischief,Mobile Mischief,https://mobilemischief.net/,"February 8, 2017",Privacy Policy,,
1061163433982769,Don't look around!,¥290,"GAMEPAD SUPPORTED

Stay on the catwalk, don't fall off! Survive the time that's assigned to you! Don't look around, it won't help you!",Single User,,,"Gamepad, Touchpad, Oculus Go Controller","Gear VR, Go",Games,"Arcade, Casual",English,1.3,Trucker VR,Trucker VR,http://www.truckervr.com/,"October 27, 2016",Privacy Policy,,
1881627821956963,Frog & Froggie,¥490,"Cute platformer game for players with nerves of steel.

Lead your frog hero on his odyssey to save the froggy girl. Double jump using your air powered fan-cap and slow your falls.

Fill your belly with flies on your journey for maximum satisfaction.

Features:
- Several games in the one
- Platformer game
- Labyrinth game
- Drive your car
- Become captain on the boat
- Gamepad support",Single User,"Oculus Go Controller, Gamepad",,"Gear VR, Go",Games,"Adventure, Arcade, Puzzle",,English,1.0.0,Čeněk Štrichel,Čeněk Štrichel,http://cenda.cz/games/,"August 9, 2019",Privacy Policy,,
1363598240361842,VISYON VR,Get,With Visyon VR you can watch 360º VR videos by downloading or streaming them.,Single User,,,Touchpad,"Gear VR, Go",Entertainment,"Movie, Music Video, Narrative",English,1.2,Visyon,Visyon,http://visyon360.com/,"October 17, 2017",Privacy Policy,,
1262694413787430,Welder VR,Get,"Shoot laser beam to deconstruct all constellations!

EASY TO LEARN
- All you need to do is to look at constellations and shoot a laser!

HARD TO MASTER
- Each level challenges you to deconstruct the stars in a time limit.
- Be precise, but you also have to watch out for time!

MORE THAN 100 LEVELS
- The harder the level, the more the tricks and traps!
- Concentration is the only way to master the levels.",Single User,,,Touchpad,"Gear VR, Go",Games,"Casual, Puzzle",English,1.0,"5minlab Co., Ltd.","5minlab Co., Ltd.",http://5minlab.com/,"December 7, 2016",Privacy Policy,,
1115233775178991,Wizards 2: Better Dead Than Red,¥390,"The Techno-Viking scourge has returned for revenge and is more bloodthirsty than ever! Take control of your last line of defense to defeat your foes!

Eliminate hordes of planes, tanks, and mechs with ten unique weapons, from conventional cannons and launchers to plasma whips and photon torpedoes. Upgrade your equipment to survive ever-stronger waves of deadly enemies!",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Arcade, Shooter",English,1.1.1,"Terrasect Mobile, LLC","Terrasect Mobile, LLC",http://www.terrasect.com/wizards-2,"August 10, 2017",Privacy Policy,,
2204872436205921,Resene ColourVision 1.1,Get,"Paint your home in Virtual Reality! With Resene ColourVision you can choose paint colours and try them out in a 3D virtual house, allowing you to easily visualise your colour choices.",Single User,,,Touchpad,"Gear VR, Go",Apps,"360 Experience (non-game), Simulation, Utility",English,2.2,Beam,Beam,http://www.beam-vr.com/,"July 3, 2018",Privacy Policy,,
1509620452468804,Rome Reborn: The Roman Forum,¥690,"The Roman Forum was the civic center of ancient Rome and the single most admired quarter of the Eternal City. Here were located the Senate House, law courts, important temples, and historic monuments. Today, the Forum is in ruins, and even those able to visit have a difficult time understanding it. This app offers you the chance to take an interactive, self-guided tour of over 30 features in the Forum, which have been digitally reconstructed by archaeologists to show you how they appeared in the year AD 320. At many stops, you can fade between the Forum as it appears today and the way it looked in antiquity. As you take your visit, you may listen to commentary about what you are seeing given by distinguished experts. When you are finished with your tour, go to our website (www.romereborn.org), register, and gauge your level of expertise. Earn medals for your achievements and share them on social media. Now, you’re ready to go on your next adventure in the ancient city!",Single User,,,Oculus Go Controller,"Gear VR, Go",Apps,"Educational, Exploration, Travel","English, English (US), Chinese (China), Italian",1.4.1,"Vector VR, LLC",Flyover Zone Productions,http://romereborn.org/,"August 31, 2018",Privacy Policy,,
1879753195405538,Boba Pop,¥390,"Boba Pop is the juiciest jelly poppin' VR game! Aim your straw and bounce boba balls to burst the jelly cubes. Find the angle that hits the sweet spot, pop power-ups for explosive chain reactions, but whatever you do, clear the jellies before they overwhelm you!

Features:
- Easy to pick up and hours of fun!
- Compete for high score on the global and friends leaderboards
- See how long you can last in endless levels!
- Discover all of the awesome power-ups
- Play distinct levels inspired by Taiwanese boba tea and shaved ice
- Cute original art and catchy music",Single User,Oculus Go Controller,,"Gear VR, Go",Games,"Arcade, Casual, Puzzle",,English,1.2.162,Hyperbot Studio,LyraVR Inc.,http://bobapopgame.com/,"February 6, 2019",Privacy Policy,,
893040984131487,JetPackVR,¥90,"Hover through the laboratory shooting drones with a pair of plasma powered handguns. 
Maneuver through the hurdles.
 
Stack coins to upgrade.
Collect power ups to boost.

Survive the action.
",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Arcade, Exploration, Fighting",English,1.0,Black Ganymede,BlackGanymede,http://blackganymede.webs.com/,"December 14, 2016",Privacy Policy,,
1461025750594133,NUMBER 5,¥490,"Join an epic battle to protect mankind from the super computer network apocalypse. Wipe out  your enemies in cyberspace with various weapons in this thrilling FPS game, and more immerse in VR experience that makes you feel as if you are in the cyber world!

Features :
• The best FPS game on mobile devices.
• Stunning 3D graphics and gameplay.
• Amazing 3D sound; best experience with a headphone.
• An epic storyline.
• 4 stages to master and epic boss fights!
• 4 fantastic gun types to be discovered in a battle!
• NOT NEED internet connection to play!

Recommended :
• Enjoy with Samsung Gear VR
• Gamepad support
• Better experience with Gear VR Controller.

Visit our official site at :  www.ygg-cg.com
Like us on Facebook at : www.facebook.com/YggGame
Subscribe our YouTube at : https://www.youtube.com/channel/UCupqbZyFRH6BXDXT44l8grw
Customer Service Email : marketing@ygg-cg.com",Single User,,,"Gamepad, Touchpad, Oculus Go Controller","Gear VR, Go",Games,"Action, Arcade, Shooter","English, English (US)",1.1.7,Ygggame team,"Yggdrazil Group Co., Ltd",http://ygggame.wixsite.com/number5,"January 11, 2019",Privacy Policy,,
1698492586827840,Save LA Cougars VR,Get,"Did you know there is a mountain lion living in the middle of Los Angeles? In this VR experience you’ll meet P-22, the most famous cougar in the world.

P-22 crossed two of LA’s infamous freeways to find a new home, and is now trapped by traffic and separated from others of his kind. His plight as a lonely bachelor has inspired people all over the world to help all the mountain lions living in the Los Angeles area, who are facing extinction, by building the largest wildlife crossing in the world over one of the busiest freeways in the country.

In this VR app, you’ll see LA through a mountain lion’s eyes, and also get a glimpse of what the proposed wildlife crossing will look like.
 
Produced by Pacific Virtual Reality for the National Wildlife Federation’s #SaveLACougars campaign - learn more and get involved at www.savelacougars.org",Single User,,,Touchpad,"Gear VR, Go",Entertainment,"Educational, Movie, Narrative",English,1.0,Left Field Labs,National Wildlife Federation,https://savelacougars.org/,"April 20, 2018",Privacy Policy,,
1715978015184865,Oxygen Dreams,¥290,"Oxygen Dreams is a voxelized FPS/ Platform game with free locomotion (virtual legs required ... ).

In his dreams, Evan is still a child. In his dreams he remembers remote places, deserts of colors, melodies and strange creatures ... a world where his fantasies and nightmares come true.
No, it is not a feeling of nostalgia ... in this world he always has the certainty that growing up is ... boring.",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Action, Puzzle, Shooter",English,0.72,Fguillotine,Fguillotine,https://stmania2010.wixsite.com/fguillotinevr,"May 8, 2019",Privacy Policy,,
1198578316858824,Realvision VR,Get,"Realvision VR lets you experience the future of real estate by exploring thousands of properties shot by professional real estate photographers from around the world. 
Thanks to their keen eye for quality, the professional photographers who have adopted Realvision have helped real estate professionals connect more sellers with more buyers by offering a listing experience like no other.
“Since adopting Realvision, we’ve seen an increase in number of listings taken, and a decrease in days on market and number of showings to sell a property.” -Brandon Doyle, 2017 Inman Real Estate Influencer and co-author of “Mindset, Methods & Metrics: Winning as a Modern Real Estate Agent”
“We’ve had nearly 100 of our properties captured with Realvision. The interactive walkthrough continues to be the de facto standard to which all virtual tours are measured up against.” -Ravi Singh, Connexus Group
“It’s the showing of the future.” -Bethany Nelson, Experience Minnesota Home Team",Single User,,,"Gamepad, Touchpad","Gear VR, Go",Early Access,"Casual, Exploration, Productivity, Simulation, Utility",English,2.0.5,Toursler Inc.,Toursler Inc.,https://real.vision/,"April 19, 2017",Privacy Policy,,
1890936197643447,WSU 360 Tour,Get,"Welcome to WSU Sydney Campus!

Take a guided tour through the facilities and lifestyle available to WSU Sydney Campus students.",Single User,,,"Touchpad, Oculus Go Controller, Gamepad","Gear VR, Go",Apps,Educational,English,1.40,Paper Moose,Paper Moose,https://westernsydneycitycampus.com/360video,"April 12, 2018",Privacy Policy,,
1663834653648968,Minnesota Vikings VR,Get,"The Minnesota Vikings are the first and only NFL team to build their own Oculus VR application, delivering rare and exciting content in full VR/360° to fans everywhere.",Single User,,,,"Gear VR, Go",Entertainment,"Exploration, Sports",English,1.0,Zeality Inc.,Zeality Inc.,http://www.zeality.co/,"December 14, 2017",Privacy Policy,,
2616991518375078,Trapped VR,¥390,"“This game is inspired from escape house mobile games that have become popular recently”

Experience the horrors of getting trapped inside a haunted house in VR.

Find keys / objects to help you get through the locked doors.

Look for clues to get access to and explore the hidden parts of the house.

Try to be as quiet and careful as possible because any kind of noise that you make will get you killed.

P.S : Immersive Multiplayer Co-op Mode coming soon",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Adventure, Horror, Simulation","English, English (US)",1.12,Escapade Technologies,Escapade Technologies,https://escapadetechnologies.com/,"June 14, 2019",Privacy Policy,,
2289190954438865,Board and Ball demo,Get,"This is a puzzle in which you overcome obstacles using the force of gravity. You need to control the playing field by joystick and to move forward the ball to the goal. The game does not look complicated at the first sight, but to pass it throught, you need to use the strategic thinking and your agility! Features: 
- unique physics 
- 4 types of traps 
- 40 challenging levels (5 in demo) 
- 4 different locations (1 in demo)",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Adventure, Arcade, Puzzle",English,1.0,RaptorsGames,RaptorsGames,http://raptorsgames.com/,"February 15, 2019",Privacy Policy,,
1705352709495577,Tricky Tanks,¥190,"Tricky Tanks is a tricky shooter with voxel style graphics. 

Move your tank through different battlefields and shoot all tanks. With increasing levels the tanks appear in different colors which mean different skills. Also the battlefield settings varies at each level.

The controls are intuitive and support the head mounted touch controller, the Gear VR controller or a game controller. 

The difficulty is adjustable by activating markers which indicate the position of the tanks.",Single User,,,"Gamepad, Oculus Go Controller, Touchpad","Gear VR, Go",Games,"Action, Arcade, Casual",English,1.0.1,Marco Preiss,Jatrix,http://www.jatrix.de/trickytanks/index.html,"January 25, 2018",Privacy Policy,,
1264133353659580,Duckpocalypse VR,¥90,"In the future, intelligent robot ducks have become smarter than humans, they took our jobs while we were busy fighting nuclear wars with each other. Few of us remained to see what is known today as the ""Duckpocalypse"". As an enraged simple human mind, you manage to build two guns with the scrap you gathered from an annoying robot duck, and so this is how your duck hunt starts!

Duckpocalypse is a VR arcade-style game. Get in, grab your guns, take a second to let the new pixel world around you sink in, and then shoot that start button! Get on a fast paced challenge to bring down as many of those robot ducks as you can! Invite your friends over and see who can set the best score!",Single User,,,Touchpad,"Gear VR, Go",Games,"Action, Arcade, Shooter",English,1.2,CAPITOLA,Capitola VR,http://www.capitola-vr.com/,"January 25, 2017",Privacy Policy,,
1659646724105274,Everything about the Moon,¥190,"The moon should be one of the most familiar astronomical body, but do you really know the answer to the following questions?
. How the Moon was formed?
. Is the Moon escaping the Earth?
. Why we can never see the backside?
...
. Is it true that without the Moon, there would not be life on Earth?
Jump in, learn everything about the Moon, and walk on the surface of the moon with an unprecedented immersion way.",Single User,,,Touchpad,"Gear VR, Go",Entertainment,"Educational, Exploration",English,1.4,Photon Interactive,Photon Interactive,http://vrrv.tv/,"August 17, 2017",Privacy Policy,,
1480767155334570,Recuperando Patrimonio CL,Get,"A través de la app de Oculus del Programa Puesta en Valor del Patrimonio, liderado por la Subsecretaría de Desarrollo Regional y Administrativo, podrás recorrer importantes inmuebles patrimoniales del Norte, Centro y Sur de Chile en un tour 360º. La aplicación que presentamos constituye un nuevo paso en la permanente búsqueda de fomentar el conocimiento y valoración del patrimonio. Ponte las gafas, vive una experiencia virtual desde cualquier lugar, interactúa con tu entorno y revive momentos históricos del país. Pon a  prueba tus sentidos y sumérgete en una nueva realidad donde tendrás la oportunidad de ingresar a la Casa de Violeta Parra, La Catedral de Santiago, Mausoleo de Gabriela Mistral, entre otros hitos destacados. En casi 10 años de existencia el PVP ha superado las expectativas, financiando proyectos de restauración y puesta en valor en más de 90 inmuebles patrimoniales, de los cuales más de 60 están con obras finalizadas y entregadas al uso público. ¡Descárgala y disfruta!",Single User,,,,"Gear VR, Go",Apps,"Casual, Exploration",English,1.3,Brechadigital Consultores,Recuperando Patrimonio,http://www.recuperandopatrimonio.cl/,"July 12, 2017",Privacy Policy,,
2037076092976380,Cat 'S' Trophy,¥490,"In Cat ‘S’ Trophy cats have races in honour of the ruler of the internet - the Cat God. Conveniently, all five cats in the game can turn into vehicles when the race begins. The gameplay of Cat ‘S’ Trophy consists of two parts; Part One is track drawing. The player draws the track where the cats will race. Part Two is the actual racing. In order to win the race, players need to gather “star crystals” around the track and the lucky cat to gather the most star crystals from the track wins.

With references to popular culture and to memes, Cat ’S’ Trophy has been designed to be approachable and engaging to a wide audience. The artwork, graphics and characterization are immersive and appealing, while gameplay has been designed to counter and minimize causes for motion sickness. There are no engines revving but cats purring before the start of the race too. Players both young and old are bound to enjoy Cat ’S’ Trophy.","Single User, Multiplayer",,,Oculus Go Controller,"Gear VR, Go",Games,"Action, Arcade, Casual, Racing",English,1.04,Visible Realms,Visible Realms,http://www.visiblerealms.com/,"April 3, 2018",Privacy Policy,,
1031509710236946,Infinity Equals One,Get,"Infinity Equals One is a Virtual Record. A virtual world to explore the music and ideas of Shaun Oster AKA Doublehead. There is no purpose but to wander around sightseeing and looking for ""Easter eggs,"" while listening to his first album release for free. Watch 3-D Videos, Fly, Shrink, look at his art and influences. Headphones highly recommended.",Single User,,,"Gamepad, Touchpad","Gear VR, Go",Entertainment,"Casual, Exploration, Music, Music Video","English, English (US), English (Australia), English (Canada), English (South Africa), English (UK)",1.0.27,Doublehead Music,Doublehead Interactive,http://www.doubleheadmusic.com/,"June 9, 2016",Privacy Policy,,
1520619047980648,Museo Soumaya VR,Get,"This application is an immersive experience where you can visit a gallery of the Soumaya museum and appreciate works by Auguste Rodin, Liliane Ernout, Pieter Brueghel, Doménikos Theotokopoulos among others. The experience takes you on a virtual tour where you can appreciate sculptures and paintings of these great artists. The sculptures you can see are: The door of Hell, The Thinker and Eve. This tour has audio material that gives you information about each of the works of art. We invite you to live this virtual experience and visit the Soumaya Museum located in Mexico City.",Single User,,,Touchpad,"Gear VR, Go",Entertainment,"Casual, Educational",Spanish (Mexico),1.1,Innovación Digital Carso,Innovación Digital Carso,http://raeninfinitum.com/,"May 3, 2017",Privacy Policy,,
1525053574253194,PlantCell,Get,"The Cell is the basic structural, functional and biological unit of all known prokaryote and eucaryote.You are now in the cell to see all the details.""Cell Membrane"",""Cell Wall"",""Microtubule"",""Ribosome"",""Endoplasmic Reticulum"",""Cell Nucleus"",""Chloroplast"",""Golgi Apparatus"",""Vacuole"" and more.",Single User,,,Touchpad,"Gear VR, Go",Apps,Educational,English,1.0,Growlib.com,Growlib,http://www.growlib.com/,"October 18, 2017",Privacy Policy,,
1546529198754283,Fantasy Pets,¥190,"Learn to take care of your pet, make sure it does not go hungry, and play with toys to keep it entertained! Visit it often and make sure it doesn’t get sick. Don’t worry if it gets dirty playing … It loves to bathe!
You can also shoot some hoops or watch TV while it sleeps or if you need a break.

Complete missions for incredible rewards! With them you’ll unlock new colors, patterns and accessories with which to decorate your pet; funny hats, glasses, and much more!
Do not miss any opportunity to unlock all the packs and equip your favorite!

We recommend using headphones.

Game features:
- Lovely pet with realistic behaviour.
- Stunning 3D graphics.
- Different ways to take care of your pet.
- Growth and evolution of your pet.
- Beautiful and big environment in which to play with your pet.
- Lots of variation in pet customization.",Single User,,,Touchpad,"Gear VR, Go",Games,"Casual, Simulation",English,2.0.3,Pyrolite Games 2017,Pyrolite Games,http://pyrolitegames.com/,"July 13, 2017",Privacy Policy,,
1099387316842405,InMind 2,¥290,"Even one small molecule can change a person's destiny!

The game places emphasis on the chemistry behind human emotion, greatly inspired by the Pixar/Disney movie ""Inside Out"" and (more scientifically) Lövheim’s theory of emotions. On the gameplay side, we take the best from our experiences developing the games InMind and InCell, to create an innovative and eye-catching VR experience.

It is well known by scientists that emotions are nothing other than hormones affecting the human body -- and especially the brain. You'll take part in the process of one teenager named John becoming an adult, and help shape John's future self, while experiencing an exciting journey inside the human brain. During this crucial time, John will face several key moments, and his reaction to these moments may lead to forming new interests and relations. Help John on his way towards his destiny... His future is in your hands!",Single User,,,Gamepad,"Gear VR, Go",Games,"Adventure, Casual, Educational, Narrative, Racing",English,0.10.0,Luden.io,Nival,http://luden.io/inmind2/,"May 17, 2017",Privacy Policy,,
2227827680579719,Smash The Beats,¥790,"Smash The Beats is an energetic music game that will surround you with music. Come face to face with the beats. Play with 31 handcrafted tracks available in the game or choose your own MP3.
All you need to do is to feel the music and smash incoming cubes exactly with the beat.
Blocks with the blue arrow smash with the blue tool, for orange arrows use the orange tool. How to change the color? Just press the trigger.

It’s up to you if your controller changes into shield, hammer or sword. 
Try them all to smash the bricks.
You can play easy, normal mode or if you like challenges choose advance one.
 
So put on your GO and start the fun with smashing beats.
If you like energetic music, rhythms  Smash The Beats is for you!",Single User,,,Oculus Go Controller,Go,Games,"Action, Arcade, Music",English,2.0,NiVision,NiVision,https://nivisionag.wixsite.com/smashthebeats,"November 16, 2018",Privacy Policy,,
1260323640676193,Salvaged: VR Comic,Get,"Follow Alex Pieterson, commander of the salvage ship Thaddeus, as she begins a new journey in the pillaged universe of Salvaged. Alex and her crew are tasked with the salvage of a distant space station named Roulette, but there's something about the task and their mysterious destination that doesn't sit well with the captain. Salvaged: VR Comic is a one-of-a-kind audio-driven virtual reality comic based on the world of PC/VR videogame Salvaged, available now on Steam Early Access. No previous knowledge of the game world is needed, as the comic is designed as an introduction to this vast, intricate universe. The free download includes the first chapter of an original story penned by Daniel Hunter-Dowsing and performed by Kate Davies. More free chapters are due to be released soon.",Single User,,"Gear VR, Go",Apps,"Action, Narrative",English,Ages 13+,1.1,Opposable VR,Opposable VR,http://salvagedgame.com/,"November 17, 2016",Privacy Policy,Terms of Service,,
1383422391726922,Rust & Dust,Get,"The recipe to a successful event is secret... no more! Perfect weather, custom motorcycles, rock music, cold beer, greek souvlaki and a lot of dust!
Be a part of this amazing ""culture"" thanks to Mativision's VR & 360 technology.",Single User,,,Touchpad,"Gear VR, Go",Apps,"Casual, Movie, Music, Social",English,1.02,Mativision Limited,Mativision Limited,http://www.mativision.com/,"July 27, 2017",Privacy Policy,,
1684208744953935,House of Languages VR: Playrooms,¥490,"New features:

Advanced mode: disables hints and increases game difficulty.
 
New words: increases the number of words to learn for every mission.
 
Numbers and colors learning: new playrooms for learning numbers from 1 to 100 and all basic 15 colors.
 
Audio learning: learn and test your knowledge of more than 50 words in the new audio test playroom.
 
Main features: play all original House of Languages rooms to learn more than 300 words in English, German or Spanish in a form of amazing VR experience. House of Languages offers adults and kids friendly approach to learn foreign words in 12 different locations such as cinema, airport, school, restaurant, bathroom or kitchen. Additional mini games and quizzes make it easier to test your learning results and offer lots of fun both for younger and older players.
 
Download House of Languages: Playrooms and discover the new great way of learning!",Single User,,,Touchpad,"Gear VR, Go",Apps,"Adventure, Educational, Puzzle","English, Chinese (China), French (France), German, Russian, Spanish (Spain)",3.4.2,Fox3D Entertainment OU,Fox3D Entertainment OU,http://www.fox3d.com/vr,"June 6, 2018",Privacy Policy,,
1583221581750963,The Mighty Eye,¥490,"The Mighty Eye is a 3d puzzle game tailor made for VR. Mark a certain number of same colored bricks to snatch them and use them to build your tower. Just be careful not to look at a brick of a different color or you'll have to start over. 

As your tower grows in height, you get a different perspective of the world around you. All the bricks, near and far, are yours for the taking. And as you rack up points, coins appear for you to collect. 

There are two more modes with slightly different rules:

WALL OF TEXT is a front facing puzzle mode that pressures you with ever advancing letter shaped bricks. Eliminate them before they can push you off the platform.

THE DESCENT is another 360 puzzle mode in which you race the other eye to the bottom of an endless pit. You have to snatch the brick sides of rotating dice to lower the platform you're on, while your rival runs down a flight of winding stairs.",Single User,,,"Gamepad, Oculus Go Controller, Touchpad","Gear VR, Go",Games,"Exploration, Puzzle","English, German, Japanese",1.1,electrolit,electrolit,http://tme.electrolit.net/,"August 24, 2017",Privacy Policy,,
